date,8841431.WI_换手率均值_120日
2013-05-06,2.465115
2013-05-07,2.466308333333333
2013-05-08,2.4711958333333337
2013-05-09,2.479073333333333
2013-05-10,2.485313333333333
2013-05-13,2.4906833333333336
2013-05-14,2.4936774999999995
2013-05-15,2.4996233333333335
2013-05-16,2.5118416666666668
2013-05-17,2.5240424999999997
2013-05-20,2.5443466666666668
2013-05-21,2.5661424999999998
2013-05-22,2.586121666666666
2013-05-23,2.603191666666667
2013-05-24,2.6184175
2013-05-27,2.630611666666667
2013-05-28,2.6473858333333333
2013-05-29,2.6626075
2013-05-30,2.6795199999999997
2013-05-31,2.692778333333334
2013-06-03,2.7052674999999997
2013-06-04,2.7184116666666664
2013-06-05,2.7254158333333334
2013-06-06,2.7325275
2013-06-07,2.73854
2013-06-13,2.7349216666666663
2013-06-14,2.7358816666666668
2013-06-17,2.731529166666667
2013-06-18,2.7234966666666667
2013-06-19,2.7186583333333334
2013-06-20,2.71731
2013-06-21,2.717579166666667
2013-06-24,2.7068058333333336
2013-06-25,2.7052183333333337
2013-06-26,2.7022833333333334
2013-06-27,2.703475
2013-06-28,2.6975808333333333
2013-07-01,2.6896066666666667
2013-07-02,2.6855525
2013-07-03,2.672625833333333
2013-07-04,2.6596675
2013-07-05,2.646860833333333
2013-07-08,2.639639166666667
2013-07-09,2.6287800000000003
2013-07-10,2.6213158333333335
2013-07-11,2.618961666666667
2013-07-12,2.6071074999999997
2013-07-15,2.5950016666666667
2013-07-16,2.5874283333333334
2013-07-17,2.5770675
2013-07-18,2.564821666666667
2013-07-19,2.5475849999999998
2013-07-22,2.5328549999999996
2013-07-23,2.5290733333333337
2013-07-24,2.525089166666667
2013-07-25,2.518735
2013-07-26,2.5092066666666666
2013-07-29,2.505129166666667
2013-07-30,2.4942491666666666
2013-07-31,2.4935316666666667
2013-08-01,2.496488333333333
2013-08-02,2.497675
2013-08-05,2.4970258333333333
2013-08-06,2.4995041666666666
2013-08-07,2.5024816666666667
2013-08-08,2.5017183333333337
2013-08-09,2.5061900000000006
