date,932000.CSI_均线_120日
2017-10-24,2494.226486666667
2017-10-25,2493.3440266666667
2017-10-26,2492.494719166667
2017-10-27,2491.5150491666664
2017-10-30,2490.0378825000003
2017-10-31,2489.0134675
2017-11-01,2488.5152983333332
2017-11-02,2487.6525800000004
2017-11-03,2486.9617258333333
2017-11-06,2486.6288225000003
2017-11-07,2486.3984775
2017-11-08,2486.1804825
2017-11-09,2485.6440516666667
2017-11-10,2485.014486666667
2017-11-13,2484.494031666667
2017-11-14,2483.8593041666663
2017-11-15,2483.5660533333335
2017-11-16,2483.8674558333328
2017-11-17,2483.2580883333335
2017-11-20,2482.563604166666
2017-11-21,2481.8221825
2017-11-22,2481.101565
2017-11-23,2480.5830775
2017-11-24,2479.9046891666667
2017-11-27,2478.842375833333
2017-11-28,2477.9836966666667
2017-11-29,2476.692203333333
2017-11-30,2475.328183333333
2017-12-01,2474.1178158333337
2017-12-04,2473.057755833333
2017-12-05,2471.137083333333
2017-12-06,2469.3465383333332
2017-12-07,2467.2696491666666
2017-12-08,2465.450363333333
2017-12-11,2463.669484166667
2017-12-12,2461.6567975000003
2017-12-13,2459.7713833333332
2017-12-14,2458.372851666667
2017-12-15,2456.9390175000003
2017-12-18,2455.1441241666666
2017-12-19,2453.3975258333335
2017-12-20,2451.6542600000002
2017-12-21,2449.8503533333333
2017-12-22,2447.9767291666667
2017-12-25,2445.668844166667
2017-12-26,2443.5463741666667
2017-12-27,2441.1825941666666
2017-12-28,2438.844844166667
2017-12-29,2436.5318150000003
2018-01-02,2434.537100833333
2018-01-03,2432.98735
2018-01-04,2431.4568058333334
2018-01-05,2429.940810833333
2018-01-08,2428.550263333333
2018-01-09,2428.3601041666666
2018-01-10,2427.8243224999997
2018-01-11,2427.15264
2018-01-12,2426.3289966666666
2018-01-15,2425.065019166667
2018-01-16,2423.7730116666667
2018-01-17,2422.5355366666668
2018-01-18,2421.3476541666664
2018-01-19,2419.8089833333333
2018-01-22,2418.3767491666663
2018-01-23,2416.8394891666667
2018-01-24,2415.3735766666664
2018-01-25,2414.0926316666664
2018-01-26,2412.6322358333337
2018-01-29,2411.0060275
2018-01-30,2409.200684166667
2018-01-31,2406.88431
2018-02-01,2403.7069091666663
2018-02-02,2400.518964166667
2018-02-05,2397.5177225
2018-02-06,2393.2982141666666
2018-02-07,2389.0627266666665
2018-02-08,2384.924725
2018-02-09,2380.1970566666664
2018-02-12,2375.9132525
2018-02-13,2371.469198333333
2018-02-14,2367.211478333333
2018-02-22,2363.2741125000002
2018-02-23,2359.52725
2018-02-26,2355.9382116666666
2018-02-27,2352.156198333333
2018-02-28,2348.3936166666667
2018-03-01,2344.8114008333337
2018-03-02,2341.060900833333
2018-03-05,2337.288180833333
2018-03-06,2333.6002458333332
