date,8841431.WI_年化波动率_120日
2022-07-11,31.384742459092468
2022-07-12,31.441923229180908
2022-07-13,31.585243190116426
2022-07-14,31.468934949772326
2022-07-15,31.681620813057133
2022-07-18,32.033504913677454
2022-07-19,31.974459160222658
2022-07-20,31.740512625125877
2022-07-21,31.624669332257753
2022-07-22,31.193882087319814
2022-07-25,31.1963727696986
2022-07-26,31.184862068236637
2022-07-27,30.46694289581869
2022-07-28,30.44562634985843
2022-07-29,29.899389762194033
2022-08-01,29.5757457555963
2022-08-02,30.3342814850962
2022-08-03,30.126906871775212
2022-08-04,30.243472640834934
2022-08-05,30.24959681891942
2022-08-08,30.13726828993686
2022-08-09,30.109897063076517
2022-08-10,30.131141438153435
2022-08-11,30.00982818126918
2022-08-12,30.000190865735814
2022-08-15,29.977582078212357
2022-08-16,29.884317830397265
2022-08-17,29.850735609755603
2022-08-18,29.80610713723924
2022-08-19,29.704612760754866
2022-08-22,29.658997482011713
2022-08-23,29.651136897308856
2022-08-24,29.788230937025094
2022-08-25,29.743475501291044
2022-08-26,29.76521743264386
2022-08-29,29.7735613680643
2022-08-30,29.765722667404965
2022-08-31,29.726798862206046
2022-09-01,29.664112016430316
2022-09-02,29.723269359005617
2022-09-05,29.719627535356075
2022-09-06,29.439049044679695
2022-09-07,28.550562128502815
2022-09-08,28.197781147770307
2022-09-09,28.1619521645636
2022-09-13,28.017002572147927
2022-09-14,27.89973838093292
2022-09-15,28.110024001322646
2022-09-16,28.42194937517042
2022-09-19,28.471260967021877
2022-09-20,28.624138509025176
2022-09-21,28.65630944344952
2022-09-22,28.57747083567611
2022-09-23,28.75801907782544
2022-09-26,28.92444463970546
2022-09-27,29.172495706753633
2022-09-28,29.104511468846905
2022-09-29,28.918133712720667
2022-09-30,28.919041905681127
2022-10-10,28.80318203701968
2022-10-11,28.58276697706261
2022-10-12,28.744965390114626
2022-10-13,28.836842744507447
2022-10-14,28.665081282710737
2022-10-17,28.865809609697767
2022-10-18,28.84971473713824
2022-10-19,28.856996734167485
2022-10-20,28.317327508087338
2022-10-21,28.30981032376989
2022-10-24,25.31749056984282
2022-10-25,24.4112130019226
2022-10-26,24.561840622564038
2022-10-27,24.198377874828935
2022-10-28,24.036144783541577
2022-10-31,24.100580495731677
2022-11-01,24.295087803940543
2022-11-02,24.15160768918492
2022-11-03,24.044145097070892
2022-11-04,24.070763826538506
2022-11-07,24.070628959680977
2022-11-08,24.047455568424837
2022-11-09,24.04587422734295
2022-11-10,24.02360069129123
2022-11-11,23.942072913528566
2022-11-14,23.921493324839112
2022-11-15,23.989670968483196
2022-11-16,23.92995872542071
2022-11-17,22.936718309171354
2022-11-18,22.77818766866404
2022-11-21,22.77342928628283
2022-11-22,22.81276454439345
2022-11-23,22.892948438582874
2022-11-24,22.873009444753407
2022-11-25,22.872919150670675
2022-11-28,22.855293341944208
2022-11-29,22.89274266670908
2022-11-30,22.82874560788487
2022-12-01,22.80983481504283
2022-12-02,22.654342994273833
2022-12-05,22.62540938984474
2022-12-06,22.67492139682651
2022-12-07,22.675885159174967
2022-12-08,22.68229689928641
2022-12-09,22.631198303516616
2022-12-12,22.614339110395402
2022-12-13,22.53367719369516
2022-12-14,22.528069460039564
2022-12-15,22.408222659437545
2022-12-16,22.43731525685916
2022-12-19,22.774183565720616
2022-12-20,22.75270262231535
2022-12-21,22.60083165701309
2022-12-22,22.59094602003504
2022-12-23,22.58978704109832
2022-12-26,22.673871266727087
2022-12-27,22.673580208832153
2022-12-28,22.761148219229945
2022-12-29,22.781759529469575
2022-12-30,22.82032184868661
2023-01-03,23.073855638706615
2023-01-04,23.106179535540072
2023-01-05,22.917976343670485
2023-01-06,22.750512785157696
2023-01-09,22.75160779896393
2023-01-10,22.436271347679295
2023-01-11,21.92986397392545
2023-01-12,21.838078793159454
2023-01-13,21.827965614954785
2023-01-16,21.909574327181637
2023-01-17,21.902209269720053
2023-01-18,21.946501421967334
2023-01-19,21.923294202530002
2023-01-20,21.90949487130932
2023-01-30,22.065386603906052
2023-01-31,22.080892777606532
2023-02-01,22.245051867553922
2023-02-02,21.097940818387443
2023-02-03,21.09802282850218
2023-02-06,20.903024417609775
2023-02-07,20.91725997979753
2023-02-08,20.825116630734957
2023-02-09,20.844063215286603
2023-02-10,20.817165153232104
2023-02-13,20.8107332918265
2023-02-14,20.811485071976925
2023-02-15,20.817690104854265
2023-02-16,21.183959790914106
2023-02-17,21.183794453206033
2023-02-20,21.20011101882223
2023-02-21,21.125095736936448
2023-02-22,21.133264782777356
2023-02-23,21.111254549157383
2023-02-24,20.78380344662092
2023-02-27,20.84976330795318
2023-02-28,20.87959736577519
2023-03-01,20.872169620942998
2023-03-02,20.8679499467488
2023-03-03,20.417005923273756
2023-03-06,20.417955896884134
2023-03-07,20.377983398548004
2023-03-08,20.482733813560703
2023-03-09,20.542121574014047
2023-03-10,20.61738225080468
2023-03-13,20.55878619169185
2023-03-14,20.702791374628568
2023-03-15,20.74743758343217
2023-03-16,20.86926061001457
2023-03-17,20.56813771916891
2023-03-20,20.12243222953172
2023-03-21,20.089515627249547
2023-03-22,19.94824178748617
2023-03-23,19.932914206524206
2023-03-24,19.910814485719623
2023-03-27,19.581341643303798
2023-03-28,19.26647353381086
