date,932000.CSI_占市场比重
2014-11-28,3.405114319473812
2014-12-01,3.1070967713108546
2014-12-02,2.745766164497869
2014-12-03,2.6512441769180075
2014-12-04,2.699379372962728
2014-12-05,2.5403120761038704
2014-12-08,2.352931653113663
2014-12-09,2.0490092265366577
2014-12-10,1.9451931608033681
2014-12-11,2.1451850659531373
2014-12-12,2.3772247277657192
2014-12-15,2.5678741677979353
2014-12-16,1.9637594630166857
2014-12-17,1.7231649125552033
2014-12-18,1.774439363460113
2014-12-19,1.8456814639847723
2014-12-22,1.7464536614031023
2014-12-23,1.672694016412628
2014-12-24,1.7650618418444488
2014-12-25,1.777344575838348
2014-12-26,1.5288040032886556
2014-12-29,1.5748689924673245
2014-12-30,1.6544320992221002
2014-12-31,1.5135155276693233
2015-01-05,1.3734475122959862
2015-01-06,1.5507778904478342
2015-01-07,1.5666567418916828
2015-01-08,1.9130151526085208
2015-01-09,1.7947420697567151
2015-01-12,1.786221692950768
2015-01-13,2.186103359864325
2015-01-14,2.1914722980300896
2015-01-15,1.9800897001516038
2015-01-16,1.9704844620607767
2015-01-19,2.4091575432556005
2015-01-20,2.4636821017702157
2015-01-21,2.5471560176428514
2015-01-22,2.7143607078019234
2015-01-23,2.5618661676451455
2015-01-26,2.5295289083413164
2015-01-27,2.4898612770384765
2015-01-28,2.830476480406497
2015-01-29,2.6346693637244005
2015-01-30,2.705130738667508
2015-02-02,2.6997449756772807
2015-02-03,2.6914595503725525
2015-02-04,2.686653972204368
2015-02-05,2.553570008147342
2015-02-06,2.9018403369215915
2015-02-09,2.7908972458227805
2015-02-10,2.49553336307516
2015-02-11,2.5765903814205284
2015-02-12,2.7382358227930648
2015-02-13,2.644214026318028
2015-02-16,2.8063789229047766
2015-02-17,2.6485146578411323
2015-02-25,3.0307027140079743
2015-02-26,2.7034627173575143
2015-02-27,2.859762540463395
2015-03-02,3.110739473549151
2015-03-03,2.9319939288369072
2015-03-04,3.1769893287647712
2015-03-05,3.4217419159819853
2015-03-06,3.5323265570075453
2015-03-09,3.2758271643333114
2015-03-10,3.774631847971477
2015-03-11,4.170617131209257
2015-03-12,3.4854888075669166
2015-03-13,3.1724021132205524
2015-03-16,3.4637913647601652
2015-03-17,3.2765856653485073
2015-03-18,3.069204884377043
2015-03-19,3.085341736735041
2015-03-20,2.8948919203374732
2015-03-23,3.1044248504699112
2015-03-24,3.3121836033302854
2015-03-25,3.3046574588761453
2015-03-26,3.6939333821980407
2015-03-27,3.257535492162226
2015-03-30,2.9316291997257697
2015-03-31,2.7947804401965803
2015-04-01,3.277490150348081
2015-04-02,3.462582027571843
2015-04-03,3.5581017442170944
2015-04-07,3.4909068649427546
2015-04-08,3.4560993815505854
2015-04-09,3.236982981196764
2015-04-10,3.374768000450961
2015-04-13,3.409485876549461
2015-04-14,3.2357923516457854
2015-04-15,3.1567645315405337
2015-04-16,2.8050851719397456
2015-04-17,2.554746402503379
2015-04-20,2.375023053703004
2015-04-21,2.4631917347813217
2015-04-22,2.699968661442553
2015-04-23,3.0904936367107045
2015-04-24,2.860204987073932
2015-04-27,2.75467757790838
2015-04-28,2.4877310752546533
2015-04-29,2.7232574647252505
2015-04-30,2.8849172255600695
2015-05-04,2.7358791092322114
2015-05-05,2.7297780327715055
2015-05-06,2.7744964683967517
2015-05-07,2.873681318014258
2015-05-08,3.1240812082763356
2015-05-11,3.1822772247608517
2015-05-12,3.4687729473234867
2015-05-13,3.498748847953688
2015-05-14,3.9833868327211053
2015-05-15,3.7319319758589287
2015-05-18,4.213896454728667
2015-05-19,3.9572732055649746
2015-05-20,4.046942684422204
2015-05-21,4.316373161259551
2015-05-22,3.9571640328695694
2015-05-25,3.779590065486852
2015-05-26,3.4835713015955623
2015-05-27,3.668858286233
2015-05-28,3.7160353703114595
2015-05-29,4.305169066213914
2015-06-01,3.929409653538083
2015-06-02,4.32035504567906
2015-06-03,4.5949492006349715
2015-06-04,4.14470790536294
2015-06-05,3.7680846726936714
2015-06-08,3.4389954921741612
2015-06-09,3.165393021696793
2015-06-10,3.6990419887551202
2015-06-11,3.8162348712503666
2015-06-12,3.8854332432834453
2015-06-15,4.8298421981851405
2015-06-16,4.970334598927282
2015-06-17,4.951728189615849
2015-06-18,5.07259716258482
2015-06-19,4.79455702010705
2015-06-23,4.742259669795063
2015-06-24,4.7393811216718555
2015-06-25,4.873789348232284
2015-06-26,4.015401515282925
2015-06-29,3.662148397500479
2015-06-30,4.245200511222656
2015-07-01,4.155053833545998
2015-07-02,3.5533225747339103
2015-07-03,3.6822416942431144
2015-07-06,3.2638917400288374
2015-07-07,1.2549582292889816
2015-07-08,1.987002774453624
2015-07-09,3.0421030828041187
2015-07-10,2.5643786323305235
2015-07-13,3.3121016196012607
2015-07-14,3.90365208022509
2015-07-15,4.197293791307002
2015-07-16,4.681704365000361
2015-07-17,4.547387487120153
2015-07-20,4.8118792780913955
2015-07-21,5.071678668385924
2015-07-22,5.292748593659134
2015-07-23,5.207522979988566
2015-07-24,4.915438035206843
2015-07-27,4.778177163367327
2015-07-28,4.72143683917331
2015-07-29,5.409317378568238
2015-07-30,5.529615049146477
2015-07-31,5.262268405347903
2015-08-03,4.627607328009807
2015-08-04,5.143706413756996
2015-08-05,5.659380628061483
2015-08-06,5.733970560731782
2015-08-07,5.610292261653694
2015-08-10,5.100947774846186
2015-08-11,5.322522622415213
2015-08-12,5.421247382345747
2015-08-13,5.562786972800512
2015-08-14,5.800340536538758
2015-08-17,5.648922779497817
2015-08-18,5.766098680561259
2015-08-19,5.788859284743236
2015-08-20,5.709769637995069
2015-08-21,5.2797502383298145
2015-08-24,4.255326711246595
2015-08-25,3.8553533474050226
2015-08-26,4.740998000236898
2015-08-27,4.425491025628415
2015-08-28,4.527628902034606
2015-08-31,4.760650255212054
2015-09-01,3.941448396464734
2015-09-02,3.7950035608259434
2015-09-07,4.61652639298583
2015-09-08,5.248629066000119
2015-09-09,4.958444918959051
2015-09-10,5.901386036178068
2015-09-11,5.910417773325564
2015-09-14,5.612427605813234
2015-09-15,5.382721072342994
2015-09-16,6.144930897283573
2015-09-17,5.940474449349282
2015-09-18,5.851216121874686
2015-09-21,5.751267529775044
2015-09-22,5.7604356849751595
2015-09-23,6.34388921918225
2015-09-24,7.3580294513630236
2015-09-25,6.786131461999123
2015-09-28,7.562166310984946
2015-09-29,7.448537423900628
2015-09-30,7.46815283655292
2015-10-08,6.765088734952028
2015-10-09,7.020259032107728
2015-10-12,6.240812765406002
2015-10-13,7.041953341471762
2015-10-14,7.364138596021684
2015-10-15,6.963478498771283
2015-10-16,6.59896090957839
2015-10-19,6.721041256147591
2015-10-20,6.92707000663567
2015-10-21,6.090954317899556
2015-10-22,6.531841667436371
2015-10-23,6.2845992274192355
2015-10-26,6.333054001822308
2015-10-27,6.556026444822558
2015-10-28,6.484909760255947
2015-10-29,6.822233620598284
2015-10-30,6.422452042071397
2015-11-02,6.131953109227558
2015-11-03,6.713442008143998
2015-11-04,5.828606789658506
2015-11-05,4.892249832215961
2015-11-06,5.464364310408899
2015-11-09,5.244923483245055
2015-11-10,5.230511848413129
2015-11-11,5.982303260427299
2015-11-12,6.277391738153253
2015-11-13,6.04396850457171
2015-11-16,6.166420565177636
2015-11-17,5.918700840719137
2015-11-18,6.352239923826315
2015-11-19,6.419537487636016
2015-11-20,6.638247062601929
2015-11-23,7.1216502698494235
2015-11-24,7.29285753351122
2015-11-25,7.046991382412629
2015-11-26,7.396227668361158
2015-11-27,6.580085931044119
2015-11-30,6.766424163371496
2015-12-01,7.1695080854373066
2015-12-02,6.172313009187979
2015-12-03,6.309349603043877
2015-12-04,7.3107085993888195
2015-12-07,7.617910370973482
2015-12-08,7.592652263751676
2015-12-09,7.155557946508169
2015-12-10,6.726752934101585
2015-12-11,6.9272135191796025
2015-12-14,8.406562927307059
2015-12-15,8.545988488815457
2015-12-16,9.552308238023203
2015-12-17,9.107805609685878
2015-12-18,9.741534718198622
2015-12-21,8.370645896477935
2015-12-22,9.088326067874169
2015-12-23,9.089072900778298
2015-12-24,9.698057019701919
2015-12-25,10.557490933474757
2015-12-28,9.496067289464806
2015-12-29,9.683311654706793
2015-12-30,9.21177217961228
2015-12-31,9.30806154187488
2016-01-04,8.48176172850466
2016-01-05,8.369773397190784
2016-01-06,8.546934562006566
2016-01-07,8.318121367487215
2016-01-08,8.200903225210295
2016-01-11,7.874889579742334
2016-01-12,8.148077490278864
2016-01-13,7.943435321743217
2016-01-14,8.085950173569628
2016-01-15,8.307135883973116
2016-01-18,8.710204012110093
2016-01-19,8.787683193966906
2016-01-20,8.981528305477362
2016-01-21,9.24775797823284
2016-01-22,9.147475269821708
2016-01-25,9.424568152033062
2016-01-26,8.535385933160429
2016-01-27,8.201341733591489
2016-01-28,8.321688775323775
2016-01-29,8.098190607409347
2016-02-01,8.945152653241866
2016-02-02,8.789826490747018
2016-02-03,8.895825596886189
2016-02-04,8.918282760885088
2016-02-05,9.545358622698684
2016-02-15,8.713854468416711
2016-02-16,8.835940237875004
2016-02-17,9.017582486916378
2016-02-18,9.28979102645707
2016-02-19,9.505298418904317
2016-02-22,8.893800562101315
2016-02-23,9.237214925389118
2016-02-24,9.586306519037047
2016-02-25,8.647412847537966
2016-02-26,9.074000819678506
2016-02-29,8.163697378990387
2016-03-01,8.61635597046572
2016-03-02,8.189836822473186
2016-03-03,7.734679884697406
2016-03-04,7.171809544198138
2016-03-07,8.083578322903342
2016-03-08,8.508213805328166
2016-03-09,8.338932383379703
2016-03-10,8.757379579037728
2016-03-11,8.586639401810487
2016-03-14,8.359509118144993
2016-03-15,8.342769935266324
2016-03-16,8.202429700505524
2016-03-17,8.178928024843257
2016-03-18,7.871512229363706
2016-03-21,7.618664686627123
2016-03-22,7.98799624466417
2016-03-23,8.062664198031353
2016-03-24,8.301610251907746
2016-03-25,9.208087143310774
2016-03-28,9.150829767396017
2016-03-29,8.638670273220479
2016-03-30,8.496252660212486
2016-03-31,9.584513752202138
2016-04-01,9.936557389321992
2016-04-05,8.915812291199105
2016-04-06,9.015004584181021
2016-04-07,9.141394793757192
2016-04-08,8.931968128535823
2016-04-11,8.610621276395996
2016-04-12,9.496305409368512
2016-04-13,8.177710169551485
2016-04-14,9.288891449967043
2016-04-15,9.827695700320545
2016-04-18,9.464821213396005
2016-04-19,10.333176601148496
2016-04-20,9.47285920890893
2016-04-21,10.355759302901069
2016-04-22,10.417640828434553
2016-04-25,10.660852162141005
2016-04-26,10.79438345856861
2016-04-27,10.989213732581355
2016-04-28,10.081358108563084
2016-04-29,10.137115390097
2016-05-03,9.547065800903138
2016-05-04,10.170425185229801
2016-05-05,10.37201156653677
2016-05-06,10.131134534080646
2016-05-09,9.733897070339966
2016-05-10,9.736700649795027
2016-05-11,10.018238902623864
2016-05-12,9.635356608292094
2016-05-13,9.7326432920879
2016-05-16,9.84070909987572
2016-05-17,9.799284853667691
2016-05-18,9.878122521971516
2016-05-19,9.62776646511088
2016-05-20,9.410780851995229
2016-05-23,9.678509018381119
2016-05-24,9.55255917439596
2016-05-25,9.550231033038893
2016-05-26,9.221488664497397
2016-05-27,9.688728622168979
2016-05-30,9.952719806201516
2016-05-31,8.655928931373055
2016-06-01,9.33140949381064
2016-06-02,9.387774612905913
2016-06-03,8.850113220888602
2016-06-06,9.22747213937792
2016-06-07,10.027188465707322
2016-06-08,10.447626760832959
2016-06-13,10.537775348300702
2016-06-14,10.749014948930894
2016-06-15,10.2130893553168
2016-06-16,10.51041808913567
2016-06-17,10.420096333394957
2016-06-20,11.373541656467216
2016-06-21,10.480773405598336
2016-06-22,10.823440354826785
2016-06-23,10.41612198813555
2016-06-24,10.243436880468796
2016-06-27,10.495795782031577
2016-06-28,10.696533648365685
2016-06-29,10.427393730653007
2016-06-30,11.160267162796018
2016-07-01,10.837666548076106
2016-07-04,9.628345306193827
2016-07-05,10.050341036662553
2016-07-06,10.132446687085537
2016-07-07,9.861354432311431
2016-07-08,10.082519584832667
2016-07-11,9.76665754746634
2016-07-12,8.70132136896975
2016-07-13,8.200216026334441
2016-07-14,9.395186847313568
2016-07-15,9.056179212091402
2016-07-18,9.26823628567894
2016-07-19,9.342628574404307
2016-07-20,10.737443799550185
2016-07-21,10.159018144883245
2016-07-22,9.245600053344894
2016-07-25,9.868780337520326
2016-07-26,9.457509211655045
2016-07-27,8.90631826151513
2016-07-28,8.661969395897467
2016-07-29,8.697066330843107
2016-08-01,9.042525248972614
2016-08-02,9.60043950629991
2016-08-03,9.324252577538353
2016-08-04,9.212912617485545
2016-08-05,8.979457656353112
2016-08-08,8.302325912577231
2016-08-09,8.566274984967794
2016-08-10,8.875366596509016
2016-08-11,8.86393296419655
2016-08-12,8.085676018647368
2016-08-15,7.246238278154013
2016-08-16,7.732451843056047
2016-08-17,9.416370990192311
2016-08-18,8.952989100625834
2016-08-19,9.83191748914384
2016-08-22,9.740826272576644
2016-08-23,10.074894436935542
2016-08-24,11.271487358285531
2016-08-25,10.040652615250623
2016-08-26,10.85936379904711
2016-08-29,11.259290917046295
2016-08-30,11.669030988755827
2016-08-31,11.400514615579475
2016-09-01,11.068418894906252
2016-09-02,10.327857989711145
2016-09-05,10.704560689334022
2016-09-06,10.790835191189123
2016-09-07,11.719216695406391
2016-09-08,11.384813217394903
2016-09-09,11.37688729470305
2016-09-12,10.09512525044552
2016-09-13,11.817261217644292
2016-09-14,11.985372597673521
2016-09-19,12.337581001563173
2016-09-20,12.939303016363976
2016-09-21,12.641208059125761
2016-09-22,11.629377185248794
2016-09-23,12.891658522202379
2016-09-26,11.847299715527177
2016-09-27,12.265524131741188
2016-09-28,12.223319109108663
2016-09-29,11.422497090104274
2016-09-30,11.899988684654723
2016-10-10,11.0411403887743
2016-10-11,12.088760166583969
2016-10-12,12.372417699294918
2016-10-13,12.427015932354497
2016-10-14,13.062009396603742
2016-10-17,12.756817918688757
2016-10-18,12.229641067783541
2016-10-19,13.364005012446745
2016-10-20,13.891925357387159
2016-10-21,12.52627809012807
2016-10-24,10.285201269362007
2016-10-25,11.157455447920393
2016-10-26,11.477210621510606
2016-10-27,11.262847968596999
2016-10-28,12.082962231384874
2016-10-31,11.744954053224872
2016-11-01,12.928672616585295
2016-11-02,12.922371136256908
2016-11-03,12.533557374511858
2016-11-04,12.474745394718886
2016-11-07,11.923900654713098
2016-11-08,11.528337681473344
2016-11-09,10.709477081356807
2016-11-10,10.692935722365265
2016-11-11,10.100828444989018
2016-11-14,9.58288950351373
2016-11-15,11.066389966565634
2016-11-16,11.64615498483554
2016-11-17,12.078535699591878
2016-11-18,11.854587610998935
2016-11-21,11.322247523519986
2016-11-22,11.171125703905021
2016-11-23,10.855670896654491
2016-11-24,11.653228580871785
2016-11-25,11.379653739312362
2016-11-28,9.468777463196764
2016-11-29,8.590288478875031
2016-11-30,9.143336883372141
2016-12-01,9.090130306256329
2016-12-02,9.038999439101481
2016-12-05,8.243912882521473
2016-12-06,9.731076549125733
2016-12-07,10.001878653232302
2016-12-08,10.697008846280651
2016-12-09,9.38091747744684
2016-12-12,11.603251887814032
2016-12-13,12.169275685595327
2016-12-14,12.913976683552663
2016-12-15,13.395946576741066
2016-12-16,15.090681472748274
2016-12-19,14.897937747829253
2016-12-20,15.38144668347529
2016-12-21,14.750299627944793
2016-12-22,14.354837190052782
2016-12-23,13.965774714164775
2016-12-26,13.574741865549703
2016-12-27,15.559472354726866
2016-12-28,16.203056544691922
2016-12-29,15.831598424695636
2016-12-30,15.30480562981591
2017-01-03,13.805957416580355
2017-01-04,14.354553791130053
2017-01-05,15.372648595764987
2017-01-06,14.871420331324614
2017-01-09,14.152171027699032
2017-01-10,14.741478248170436
2017-01-11,14.150636207549649
2017-01-12,14.551331298379697
2017-01-13,13.838775722360474
2017-01-16,11.667521331788144
2017-01-17,13.869412996866892
2017-01-18,14.221080494789136
2017-01-19,14.059888299912895
2017-01-20,14.00124739777617
2017-01-23,13.451899833793316
2017-01-24,14.07841140678985
2017-01-25,15.041592980516382
2017-01-26,13.292290030533465
2017-02-03,13.719133800726862
2017-02-06,13.583908478802954
2017-02-07,14.14753255091788
2017-02-08,13.667939698261131
2017-02-09,13.92517105747721
2017-02-10,13.032763618939638
2017-02-13,12.02836034963473
2017-02-14,12.405155170673671
2017-02-15,11.89647539176286
2017-02-16,11.892228648909635
2017-02-17,11.220622268407409
2017-02-20,10.76598958982305
2017-02-21,10.862662237330976
2017-02-22,12.043104239799131
2017-02-23,11.483789723222149
2017-02-24,10.884006168741577
2017-02-27,11.395343982076133
2017-02-28,11.27820941672172
2017-03-01,11.567873673933954
2017-03-02,11.685099008645613
2017-03-03,11.986902863578774
2017-03-06,11.960102901556747
2017-03-07,11.839589222829849
2017-03-08,12.230472899004853
2017-03-09,11.963298108131221
2017-03-10,12.711300024237776
2017-03-13,11.427162480602707
2017-03-14,11.976192041937692
2017-03-15,11.055434906640281
2017-03-16,10.623120272976761
2017-03-17,11.143716647015303
2017-03-20,11.149976680741597
2017-03-21,10.843021345703338
2017-03-22,10.269678241108998
2017-03-23,11.517249785193671
2017-03-24,10.92161142215399
2017-03-27,11.722764484492366
2017-03-28,11.317513076539475
2017-03-29,11.381623576204014
2017-03-30,11.678367754069324
2017-03-31,10.605956849946553
2017-04-05,8.497659522624634
2017-04-06,8.799150269640183
2017-04-07,8.820352329049541
2017-04-10,9.362215066264183
2017-04-11,8.508363404468774
2017-04-12,8.01787839085897
2017-04-13,8.434254204371985
2017-04-14,9.118324065257319
2017-04-17,9.17468113207132
2017-04-18,9.10942234570574
2017-04-19,8.890655955697381
2017-04-20,8.383126059579462
2017-04-21,7.9197777814146635
2017-04-24,7.8428101149982385
2017-04-25,7.986269074830759
2017-04-26,7.375144115267607
2017-04-27,8.145322897766153
2017-04-28,9.297454250878522
2017-05-02,8.933796675151811
2017-05-03,9.041829754571104
2017-05-04,8.401883983193938
2017-05-05,8.5807114171157
2017-05-08,7.92785876309743
2017-05-09,8.330654057984775
2017-05-10,8.06136578106412
2017-05-11,8.254005991347446
2017-05-12,7.912437238612095
2017-05-15,8.250717772470347
2017-05-16,8.543718454389381
2017-05-17,9.279460813323846
2017-05-18,8.842068205880281
2017-05-19,8.177226452954333
2017-05-22,7.66533922077685
2017-05-23,7.573555534501245
2017-05-24,7.60893919089424
2017-05-25,6.9971170521919674
2017-05-26,6.9502880340538935
2017-05-31,6.739507441490165
2017-06-01,7.177019667391722
2017-06-02,7.812066706400427
2017-06-05,7.648547597469932
2017-06-06,8.06570353949266
2017-06-07,8.313283143411123
2017-06-08,8.769899182726698
2017-06-09,9.047768686214328
2017-06-12,13.89550573551589
2017-06-13,14.380037382275884
2017-06-14,14.582711545192087
2017-06-15,15.284389227404796
2017-06-16,15.358045561117702
2017-06-19,14.344614614543328
2017-06-20,14.351615651717815
2017-06-21,13.493420578760249
2017-06-22,11.752232665007549
2017-06-23,12.02652285557464
2017-06-26,9.986327936392819
2017-06-27,12.13838964048229
2017-06-28,11.516770722549825
2017-06-29,11.395259435883178
2017-06-30,11.390926874274832
2017-07-03,10.672538082906126
2017-07-04,10.637132837439596
2017-07-05,10.998846299376618
2017-07-06,11.592251360508362
2017-07-07,12.899750734704805
2017-07-10,12.209560820566953
2017-07-11,11.425635180039915
2017-07-12,11.28709718131516
2017-07-13,10.559797189582001
2017-07-14,11.566303432971429
2017-07-17,10.70142341228322
2017-07-18,10.53244408149762
2017-07-19,9.206165146044949
2017-07-20,10.164516922876023
2017-07-21,9.91722081017106
2017-07-24,10.044428541506962
2017-07-25,9.947732063883274
2017-07-26,9.522481472981644
2017-07-27,10.513413838327622
2017-07-28,10.38896169616599
2017-07-31,9.674824544504478
2017-08-01,9.834766725156953
2017-08-02,9.574542478299753
2017-08-03,9.64042631036888
2017-08-04,9.211126855421558
2017-08-07,9.377050278369182
2017-08-08,9.260742537646568
2017-08-09,9.43873596933412
2017-08-10,10.218843112829003
2017-08-11,9.252741812996867
2017-08-14,9.632596393753575
2017-08-15,10.376159820107029
2017-08-16,10.180522910126127
2017-08-17,10.04305920949692
2017-08-18,10.608771252089365
2017-08-21,9.987975735583136
2017-08-22,9.875791343390064
2017-08-23,10.19780305645436
2017-08-24,10.814248875153465
2017-08-25,9.687668286462678
2017-08-28,8.75127331656914
2017-08-29,10.400518846525198
2017-08-30,9.800272695102908
2017-08-31,9.80342004189893
2017-09-01,9.367761063527826
2017-09-04,9.87709974434649
2017-09-05,9.748988379337732
2017-09-06,9.314747976933711
2017-09-07,10.731201933316417
2017-09-08,10.704403416184464
2017-09-11,9.988073395197963
2017-09-12,9.86057950866598
2017-09-13,10.41888709035176
2017-09-14,10.486065691008061
2017-09-15,9.67806295909646
2017-09-18,9.13140654877225
2017-09-19,10.051475682095614
2017-09-20,10.484355382246315
2017-09-21,10.8249355080736
2017-09-22,10.59523593087086
2017-09-25,10.593676697590237
2017-09-26,11.069294641511748
2017-09-27,10.739266871335719
2017-09-28,11.331377441682967
2017-09-29,11.157308756754981
2017-10-09,9.36953690022227
2017-10-10,10.354978882104746
2017-10-11,11.313395094240875
2017-10-12,11.690196636731176
2017-10-13,11.895530210091469
2017-10-16,11.260567715451362
2017-10-17,11.177680316624835
2017-10-18,10.983659683792887
2017-10-19,10.380100281124742
2017-10-20,11.23505067213222
2017-10-23,11.26798437846696
2017-10-24,10.432227004881561
2017-10-25,10.391735692471977
2017-10-26,9.374604916057566
2017-10-27,9.70634989681256
2017-10-30,9.063139844505747
2017-10-31,8.804201076519961
2017-11-01,8.750362087328616
2017-11-02,9.048928523500352
2017-11-03,8.906370978826445
2017-11-06,8.715606989684561
2017-11-07,8.322510315957905
2017-11-08,8.487043818281133
2017-11-09,9.320617019838009
2017-11-10,8.53269754221075
2017-11-13,8.381700388183608
2017-11-14,8.445890406204592
2017-11-15,8.114328689203756
2017-11-16,8.290980531731247
2017-11-17,7.899409784650517
2017-11-20,7.4088489165278935
2017-11-21,6.5396813288478555
2017-11-22,6.2768939381837265
2017-11-23,6.719887666948239
2017-11-24,7.134387894465336
2017-11-27,6.73524864147376
2017-11-28,7.495525602538312
2017-11-29,7.16569356751314
2017-11-30,7.777693106022196
2017-12-01,8.989733180278105
2017-12-04,8.181906554806336
2017-12-05,7.977659925347112
2017-12-06,7.768477322006635
2017-12-07,8.557980284480694
2017-12-08,8.383358892483662
2017-12-11,9.744807341669576
2017-12-12,10.262234278371016
2017-12-13,10.2307775784267
2017-12-14,10.800893902552012
2017-12-15,11.147253454874237
2017-12-18,11.19011587503052
2017-12-19,10.52566965534678
2017-12-20,10.576054601016759
2017-12-21,10.398552716660229
2017-12-22,10.423174439906978
2017-12-25,10.268816427875189
2017-12-26,11.000622455271234
2017-12-27,10.398936758449102
2017-12-28,10.495793218938624
2017-12-29,10.804154859688603
2018-01-02,9.409442192220808
2018-01-03,10.368650473298038
2018-01-04,10.686272117086816
2018-01-05,9.72761909809895
2018-01-08,8.99394381297759
2018-01-09,9.506816009852773
2018-01-10,9.581499880702351
2018-01-11,9.7460837577221
2018-01-12,9.661508458684015
2018-01-15,8.665323960145468
2018-01-16,7.958544251369832
2018-01-17,7.487445367628519
2018-01-18,7.9891328182639905
2018-01-19,7.985527427305597
2018-01-22,8.196535818570016
2018-01-23,7.792991050262478
2018-01-24,7.6873229966178735
2018-01-25,8.432210361225293
2018-01-26,8.22158263473597
2018-01-29,7.723792760514575
2018-01-30,7.735740666350879
2018-01-31,9.116122973123215
2018-02-01,8.539509573458423
2018-02-02,8.567236832607577
2018-02-05,7.070969822966163
2018-02-06,6.898167424320671
2018-02-07,6.835155699478052
2018-02-08,7.200940734062086
2018-02-09,6.658704666375774
2018-02-12,8.257413626594326
2018-02-13,8.562205574511395
2018-02-14,9.06446709554762
2018-02-22,8.186022232351133
2018-02-23,8.946559841693148
2018-02-26,9.093313896373097
2018-02-27,9.274181658065721
2018-02-28,9.026033848523202
2018-03-01,9.89619988816526
2018-03-02,9.990228514914174
2018-03-05,9.869533025398416
2018-03-06,9.717976573893006
2018-03-07,10.521814354402697
2018-03-08,11.997708056726871
2018-03-09,12.048474301232206
2018-03-12,11.231723979318224
2018-03-13,11.715543815516641
2018-03-14,11.699476357083755
2018-03-15,12.2247430819832
2018-03-16,11.186077923425414
2018-03-19,11.164183676095735
2018-03-20,12.578065858529575
2018-03-21,12.536431292681954
2018-03-22,12.673149103587637
2018-03-23,11.039297617576842
2018-03-26,10.97180419454747
2018-03-27,11.671830776535225
2018-03-28,12.089178635909693
2018-03-29,11.826908018423731
2018-03-30,13.069895001767573
2018-04-02,12.447620861972407
2018-04-03,12.962282192128011
2018-04-04,13.087220418233898
2018-04-09,13.659910431748697
2018-04-10,13.509206341895016
2018-04-11,14.035264423937907
2018-04-12,15.504666726734213
2018-04-13,14.88478963623662
2018-04-16,11.68292330833474
2018-04-17,12.724905077070966
2018-04-18,11.432319630991286
2018-04-19,11.574742785551614
2018-04-20,11.66104370624211
2018-04-23,11.287642850842989
2018-04-24,11.233806427306353
2018-04-25,13.16520084261921
2018-04-26,12.62528443417274
2018-04-27,11.767871651209317
2018-05-02,12.109973789740023
2018-05-03,11.804266315091175
2018-05-04,13.71701436629134
2018-05-07,13.584646736238065
2018-05-08,13.953244185593142
2018-05-09,16.075809481179856
2018-05-10,16.381511354309012
2018-05-11,15.442803766906765
2018-05-14,12.882320480765236
2018-05-15,13.941159061116526
2018-05-16,14.253180657608008
2018-05-17,15.334361878784787
2018-05-18,14.807024102102442
2018-05-21,14.546147740302917
2018-05-22,15.6512548029143
2018-05-23,14.760945046636307
2018-05-24,15.335499952655397
2018-05-25,15.561468181297625
2018-05-28,15.767429071265738
2018-05-29,14.787770590975354
2018-05-30,14.350853664260447
2018-05-31,12.669915818128704
2018-06-01,13.477367135271074
2018-06-04,12.302780298546544
2018-06-05,13.082028897932036
2018-06-06,13.925787754594927
2018-06-07,13.72980971838432
2018-06-08,12.826343663120104
2018-06-11,18.977256784700668
2018-06-12,19.424101361712122
2018-06-13,19.048066075686197
2018-06-14,18.47944759090895
2018-06-15,17.821159073347008
2018-06-19,13.316251457580638
2018-06-20,17.58457221643768
2018-06-21,17.209363228342777
2018-06-22,16.647279067426627
2018-06-25,16.33644483949465
2018-06-26,16.82243906095542
2018-06-27,17.45920555914825
2018-06-28,18.10089411605621
2018-06-29,18.777295090443058
2018-07-02,17.447869659280332
2018-07-03,16.952427541102736
2018-07-04,19.287544833189806
2018-07-05,17.34377833782764
2018-07-06,16.728785646262807
2018-07-09,16.73287167347016
2018-07-10,19.048314571680276
2018-07-11,19.555607679947315
2018-07-12,18.192201253909918
2018-07-13,19.13959065876398
2018-07-16,18.704710594419435
2018-07-17,18.76049133495749
2018-07-18,18.973614934801194
2018-07-19,18.984702742282003
2018-07-20,15.280386665799057
