date,881001.WI_均线_20日
2008-06-16,2638.166945
2008-06-17,2598.2895550000003
2008-06-18,2571.79449
2008-06-19,2534.1459050000003
2008-06-20,2501.6428400000004
2008-06-23,2467.991815
2008-06-24,2441.08494
2008-06-25,2418.21681
2008-06-26,2392.305335
2008-06-27,2363.2887450000003
2008-06-30,2332.756275
2008-07-01,2298.31141
2008-07-02,2265.0110300000006
2008-07-03,2237.01391
2008-07-04,2209.67968
2008-07-07,2188.5672050000003
2008-07-08,2179.3181250000002
2008-07-09,2176.6176
2008-07-10,2174.0338
2008-07-11,2174.84143
2008-07-14,2178.074655
2008-07-15,2181.615425
2008-07-16,2175.17889
2008-07-17,2176.151925
2008-07-18,2178.0704800000003
2008-07-21,2186.0248
2008-07-22,2191.394235
2008-07-23,2191.3568450000002
2008-07-24,2193.95162
2008-07-25,2201.776935
2008-07-28,2211.216695
2008-07-29,2221.40448
2008-07-30,2230.4042099999997
2008-07-31,2233.202345
2008-08-01,2237.9668
2008-08-04,2234.72449
2008-08-05,2227.88053
2008-08-06,2217.700185
2008-08-07,2209.41973
2008-08-08,2196.22047
2008-08-11,2175.8962199999996
2008-08-12,2158.949155
2008-08-13,2146.2856199999997
2008-08-14,2134.6698449999994
2008-08-15,2119.39189
2008-08-18,2094.79924
2008-08-19,2071.574975
2008-08-20,2056.04634
2008-08-21,2033.7620200000001
2008-08-22,2011.1036100000001
2008-08-25,1987.2052249999997
2008-08-26,1962.3500950000002
2008-08-27,1937.9173299999998
2008-08-28,1917.0557199999998
2008-08-29,1896.9315149999998
2008-09-01,1876.49635
2008-09-02,1858.250145
2008-09-03,1838.3072100000002
2008-09-04,1818.460915
2008-09-05,1801.31965
2008-09-08,1787.323905
2008-09-09,1774.68577
2008-09-10,1762.4953250000003
2008-09-11,1747.938005
2008-09-12,1733.4381700000001
2008-09-16,1722.0215649999998
2008-09-17,1706.95331
2008-09-18,1683.2638
2008-09-19,1669.861435
2008-09-22,1662.5416300000002
2008-09-23,1651.40238
2008-09-24,1644.3173000000002
2008-09-25,1640.3095349999999
2008-09-26,1636.574495
2008-10-06,1626.705565
2008-10-07,1618.9846400000001
2008-10-08,1609.081625
2008-10-09,1599.345575
2008-10-10,1585.58009
2008-10-13,1577.344575
2008-10-14,1569.77966
2008-10-15,1561.03991
2008-10-16,1548.35273
2008-10-17,1538.492655
2008-10-20,1530.809025
2008-10-21,1525.06062
2008-10-22,1519.9796700000002
2008-10-23,1516.65039
2008-10-24,1504.741415
2008-10-27,1483.47676
2008-10-28,1467.9061150000002
2008-10-29,1449.528295
2008-10-30,1429.5934849999999
2008-10-31,1407.8860750000001
2008-11-03,1389.6024300000001
2008-11-04,1371.162315
2008-11-05,1357.616365
2008-11-06,1343.657935
2008-11-07,1334.535275
2008-11-10,1327.48996
2008-11-11,1321.7377700000002
2008-11-12,1317.6607049999998
2008-11-13,1320.017475
2008-11-14,1324.552995
2008-11-17,1328.958825
2008-11-18,1328.331705
2008-11-19,1333.85351
2008-11-20,1338.7210300000002
2008-11-21,1344.7779
2008-11-24,1352.6865050000001
2008-11-25,1358.5375749999998
2008-11-26,1366.7346149999998
2008-11-27,1374.7122100000001
2008-11-28,1382.622715
2008-12-01,1392.757465
2008-12-02,1404.24372
2008-12-03,1416.5698849999999
2008-12-04,1431.175425
2008-12-05,1446.112865
2008-12-08,1459.579865
2008-12-09,1471.71814
2008-12-10,1485.009825
2008-12-11,1493.380945
2008-12-12,1495.644755
2008-12-15,1496.55622
2008-12-16,1503.9118349999999
2008-12-17,1507.29176
2008-12-18,1512.81431
2008-12-19,1519.336115
2008-12-22,1528.0130000000001
2008-12-23,1532.7765800000002
2008-12-24,1535.783475
2008-12-25,1537.29124
2008-12-26,1539.7847150000002
2008-12-29,1540.42103
2008-12-30,1539.9280899999999
2008-12-31,1535.6498800000002
2009-01-05,1533.2293399999999
2009-01-06,1531.7793550000001
2009-01-07,1526.9997349999999
2009-01-08,1522.5895150000001
2009-01-09,1517.492555
2009-01-12,1514.825795
2009-01-13,1513.68511
2009-01-14,1514.78111
2009-01-15,1515.24138
2009-01-16,1516.3163049999998
2009-01-19,1516.39888
2009-01-20,1516.7050949999998
2009-01-21,1517.69677
2009-01-22,1523.870905
2009-01-23,1531.0527
2009-02-02,1540.14561
2009-02-03,1551.6311549999998
2009-02-04,1565.2923999999998
2009-02-05,1578.805065
2009-02-06,1596.504025
2009-02-09,1613.905365
2009-02-10,1630.51647
2009-02-11,1647.522655
2009-02-12,1666.4342550000001
2009-02-13,1687.1142
2009-02-16,1709.758235
2009-02-17,1730.889025
2009-02-18,1744.7896
2009-02-19,1759.6923350000002
2009-02-20,1775.700585
2009-02-23,1793.8827399999998
2009-02-24,1807.069845
2009-02-25,1820.625025
2009-02-26,1827.952015
2009-02-27,1832.5926200000001
2009-03-02,1837.058955
2009-03-03,1839.0816600000003
2009-03-04,1844.607885
2009-03-05,1851.7299899999998
2009-03-06,1854.67363
2009-03-09,1851.5670850000001
2009-03-10,1848.6655799999996
2009-03-11,1844.8607100000002
2009-03-12,1840.79623
2009-03-13,1832.9399399999998
2009-03-16,1824.1744050000002
2009-03-17,1821.9821949999998
2009-03-18,1824.572585
2009-03-19,1827.9449949999998
2009-03-20,1828.88796
2009-03-23,1829.32781
2009-03-24,1834.6993300000001
2009-03-25,1837.71085
2009-03-26,1848.835495
2009-03-27,1863.8281149999998
2009-03-30,1877.277845
2009-03-31,1892.0883049999998
2009-04-01,1902.88736
2009-04-02,1913.6711750000002
2009-04-03,1924.646935
2009-04-07,1939.755275
2009-04-08,1949.285035
