time,000905.SH_均线_20日
2005-12-26,825.48655
2005-12-27,826.8626
2005-12-28,828.2479000000001
2005-12-29,830.1755999999999
2005-12-30,832.2889499999999
2006-01-04,836.02915
2006-01-05,840.2218499999999
2006-01-06,844.4799499999999
2006-01-09,849.4553
2006-01-10,854.0548499999999
2006-01-11,858.1537500000001
2006-01-12,863.2817000000001
2006-01-13,868.2810000000002
2006-01-16,872.92065
2006-01-17,877.15775
2006-01-18,882.37895
2006-01-19,888.0686499999999
2006-01-20,894.1688
2006-01-23,900.4471000000001
2006-01-24,906.1853000000001
2006-01-25,911.4162
2006-02-06,917.7353999999999
2006-02-07,923.9538
2006-02-08,929.7636
2006-02-09,935.2359
2006-02-10,940.6894500000001
2006-02-13,945.4226500000001
2006-02-14,950.1284499999999
2006-02-15,954.1830999999999
2006-02-16,956.5530499999999
2006-02-17,958.7279000000001
2006-02-20,959.5451499999999
2006-02-21,960.9210499999999
2006-02-22,962.9018
2006-02-23,964.8739500000001
2006-02-24,966.2752999999999
2006-02-27,966.9485999999999
2006-02-28,967.54645
2006-03-01,968.09635
2006-03-02,967.7471499999999
2006-03-03,967.5806500000001
2006-03-06,966.1527
2006-03-07,963.5028
2006-03-08,960.5971499999999
2006-03-09,958.1247999999999
2006-03-10,955.1689
2006-03-13,952.725
2006-03-14,950.0082500000001
2006-03-15,947.8346500000001
2006-03-16,947.1813
2006-03-17,946.8679
2006-03-20,947.48655
2006-03-21,947.48205
2006-03-22,948.0915499999999
2006-03-23,949.1974999999999
2006-03-24,949.5528
2006-03-27,950.5914500000001
2006-03-28,952.08115
2006-03-29,953.3629999999999
2006-03-30,955.0424
2006-03-31,957.3321
2006-04-03,961.0039499999999
2006-04-04,966.4805999999999
2006-04-05,972.6724
2006-04-06,979.3505499999999
2006-04-07,986.6718999999999
2006-04-10,994.7819999999999
2006-04-11,1002.9164000000001
2006-04-12,1010.5568
2006-04-13,1016.41515
2006-04-14,1023.6380499999999
2006-04-17,1030.5067999999999
2006-04-18,1037.39695
2006-04-19,1043.8231500000002
2006-04-20,1049.37365
2006-04-21,1055.78755
2006-04-24,1061.2986999999998
2006-04-25,1066.7256499999999
2006-04-26,1072.681
2006-04-27,1079.59915
2006-04-28,1086.67085
2006-05-08,1094.4178500000003
2006-05-09,1103.4171000000001
2006-05-10,1113.06235
2006-05-11,1122.2663
2006-05-12,1133.04465
2006-05-15,1145.7548499999998
2006-05-16,1155.931
2006-05-17,1167.10445
2006-05-18,1180.38025
2006-05-19,1194.25345
2006-05-22,1208.9152
2006-05-23,1220.3365
2006-05-24,1230.7381
2006-05-25,1242.3915
2006-05-26,1255.0392
2006-05-29,1269.69665
2006-05-30,1285.0708
2006-05-31,1299.34685
2006-06-01,1315.8678999999997
2006-06-02,1331.6718
2006-06-05,1346.8498999999997
2006-06-06,1359.46765
2006-06-07,1365.92955
2006-06-08,1372.8449
2006-06-09,1375.9851
2006-06-12,1376.368
2006-06-13,1379.5477
2006-06-14,1380.9932999999999
2006-06-15,1382.1998
2006-06-16,1383.0379500000001
2006-06-19,1383.6003
2006-06-20,1388.03775
2006-06-21,1393.1281999999999
2006-06-22,1397.4461500000002
2006-06-23,1401.19675
2006-06-26,1404.6774
2006-06-27,1407.3846
2006-06-28,1410.35765
2006-06-29,1411.9788
2006-06-30,1413.3903999999998
2006-07-03,1414.8793
2006-07-04,1416.7988
2006-07-05,1423.14115
2006-07-06,1431.29605
2006-07-07,1441.03465
2006-07-10,1450.90755
2006-07-11,1460.9234
2006-07-12,1471.6325000000002
2006-07-13,1477.0045999999998
2006-07-14,1481.40745
2006-07-17,1486.24735
2006-07-18,1490.8317000000002
2006-07-19,1493.9243000000001
2006-07-20,1497.5808499999998
2006-07-21,1500.7069999999999
2006-07-24,1502.6805
2006-07-25,1505.3547999999998
2006-07-26,1508.4583
2006-07-27,1509.3781000000001
2006-07-28,1509.68405
2006-07-31,1505.2328499999999
2006-08-01,1500.2359999999999
2006-08-02,1495.44615
2006-08-03,1488.5450999999998
2006-08-04,1479.22135
2006-08-07,1467.9056500000002
2006-08-08,1458.063
2006-08-09,1448.32975
2006-08-10,1444.8980500000002
2006-08-11,1441.2752500000001
2006-08-14,1434.378
2006-08-15,1428.21645
2006-08-16,1424.9644
2006-08-17,1420.5298500000001
2006-08-18,1415.123
2006-08-21,1409.9411
2006-08-22,1404.4748000000002
2006-08-23,1398.46055
2006-08-24,1393.9774499999999
2006-08-25,1390.4265
2006-08-28,1392.04035
2006-08-29,1394.41725
2006-08-30,1397.7575000000002
2006-08-31,1401.6947
2006-09-01,1406.5533
2006-09-04,1414.58915
2006-09-05,1420.8473
2006-09-06,1427.3278
2006-09-07,1431.3958499999999
2006-09-08,1435.1914000000002
2006-09-11,1441.4456000000002
2006-09-12,1446.6646
2006-09-13,1449.6011
2006-09-14,1453.205
2006-09-15,1458.1943999999999
2006-09-18,1463.94305
2006-09-19,1469.1489
2006-09-20,1474.8345000000002
2006-09-21,1480.0871
2006-09-22,1484.5016
2006-09-25,1487.3493999999998
2006-09-26,1489.9374
2006-09-27,1492.6267
2006-09-28,1495.3953000000001
2006-09-29,1500.33795
2006-10-09,1505.0918500000002
2006-10-10,1510.0245
2006-10-11,1514.7468
2006-10-12,1519.4861
2006-10-13,1524.58305
2006-10-16,1528.8407
2006-10-17,1532.8790999999999
2006-10-18,1539.0064499999999
2006-10-19,1545.48565
2006-10-20,1550.6464
2006-10-23,1552.11535
2006-10-24,1555.3215
2006-10-25,1557.7520499999998
2006-10-26,1559.4890500000001
2006-10-27,1560.5328
2006-10-30,1561.17975
2006-10-31,1562.8517
2006-11-01,1564.1551
2006-11-02,1564.6828
2006-11-03,1564.6254
2006-11-06,1562.6796499999998
2006-11-07,1559.5218
2006-11-08,1556.0216500000001
2006-11-09,1554.5502000000001
2006-11-10,1550.7006999999999
2006-11-13,1544.6304
2006-11-14,1539.2907500000001
2006-11-15,1534.08355
2006-11-16,1527.3483
2006-11-17,1521.79045
2006-11-20,1518.25705
2006-11-21,1513.2867
2006-11-22,1510.0323
2006-11-23,1507.66355
2006-11-24,1507.7514999999999
2006-11-27,1509.74315
2006-11-28,1511.52015
2006-11-29,1513.94415
2006-11-30,1517.84365
2006-12-01,1521.8212500000002
2006-12-04,1527.9508
2006-12-05,1535.44125
2006-12-06,1541.8258
2006-12-07,1546.5781
2006-12-08,1550.1937
2006-12-11,1558.9729
2006-12-12,1567.2163999999998
2006-12-13,1574.7360999999999
2006-12-14,1584.71565
2006-12-15,1595.36195
2006-12-18,1607.8905499999998
2006-12-19,1620.2332499999998
2006-12-20,1632.9927
2006-12-21,1644.396
2006-12-22,1654.2148499999998
2006-12-25,1663.1032500000001
2006-12-26,1670.58315
2006-12-27,1677.6595000000002
2006-12-28,1681.7049
2006-12-29,1686.5518499999998
2007-01-04,1689.5763
2007-01-05,1694.3271499999998
2007-01-08,1704.4684000000002
2007-01-09,1717.41655
2007-01-10,1735.8990000000001
2007-01-11,1752.4476499999996
2007-01-12,1765.2060000000001
2007-01-15,1782.791
2007-01-16,1802.4287
2007-01-17,1819.72765
2007-01-18,1838.1364
2007-01-19,1859.89175
2007-01-22,1885.0411499999998
2007-01-23,1911.2615999999998
2007-01-24,1939.0268
2007-01-25,1960.4979500000002
2007-01-26,1983.4725999999998
2007-01-29,2009.5763499999998
2007-01-30,2037.13715
2007-01-31,2057.97435
2007-02-01,2080.0605499999997
2007-02-02,2097.8918000000003
2007-02-05,2112.9061
2007-02-06,2128.22455
2007-02-07,2143.0799500000003
2007-02-08,2159.3906500000003
2007-02-09,2179.6719999999996
2007-02-12,2197.3985
2007-02-13,2213.8555
2007-02-14,2233.871
2007-02-15,2255.221
2007-02-16,2274.3095
2007-02-26,2293.4655
2007-02-27,2300.6544999999996
2007-02-28,2312.1459999999997
2007-03-01,2326.4094999999998
2007-03-02,2342.2799999999997
2007-03-05,2354.846
2007-03-06,2367.8489999999997
2007-03-07,2389.7345
2007-03-08,2413.208
2007-03-09,2438.7555
2007-03-12,2465.968
2007-03-13,2492.429
2007-03-14,2515.9664999999995
2007-03-15,2540.0860000000002
2007-03-16,2561.26
2007-03-19,2581.7805
2007-03-20,2603.108
2007-03-21,2624.2605
2007-03-22,2641.698
2007-03-23,2659.5275
2007-03-26,2676.8745000000004
2007-03-27,2708.5725
2007-03-28,2733.111
2007-03-29,2754.8745000000004
2007-03-30,2775.9935
2007-04-02,2800.079
2007-04-03,2826.4020000000005
2007-04-04,2851.317
2007-04-05,2876.23
2007-04-06,2903.4674999999997
2007-04-09,2930.6575000000003
2007-04-10,2957.361
2007-04-11,2987.414
2007-04-12,3018.7425
2007-04-13,3051.1310000000003
2007-04-16,3086.4605
2007-04-17,3123.8360000000002
2007-04-18,3163.371
2007-04-19,3192.1025
2007-04-20,3227.922
2007-04-23,3267.5825
2007-04-24,3306.6770000000006
2007-04-25,3346.7144999999996
2007-04-26,3394.639
2007-04-27,3440.6265
2007-04-30,3486.1295
2007-05-08,3538.5630000000006
2007-05-09,3589.5744999999997
2007-05-10,3639.3214999999996
2007-05-11,3685.6515
2007-05-14,3730.328
2007-05-15,3767.1905000000006
2007-05-16,3807.6100000000006
2007-05-17,3849.335
2007-05-18,3893.1629999999996
2007-05-21,3938.4675
2007-05-22,3983.547
2007-05-23,4030.1769999999997
2007-05-24,4086.9735
2007-05-25,4138.747
2007-05-28,4187.719
2007-05-29,4239.33
2007-05-30,4271.8915
2007-05-31,4292.617
2007-06-01,4298.3485
2007-06-04,4284.0985
2007-06-05,4262.539
2007-06-06,4244.429
2007-06-07,4234.8635
2007-06-08,4229.536999999999
2007-06-11,4228.073
2007-06-12,4239.056
2007-06-13,4251.7755
2007-06-14,4256.279
2007-06-15,4260.346
2007-06-18,4264.0975
2007-06-19,4267.5585
2007-06-20,4258.254
2007-06-21,4248.393
2007-06-22,4222.061
2007-06-25,4176.572999999999
2007-06-26,4130.326
2007-06-27,4108.6275000000005
2007-06-28,4083.1375
2007-06-29,4064.3900000000003
2007-07-02,4065.6949999999997
2007-07-03,4067.9335
2007-07-04,4062.2129999999997
2007-07-05,4034.3835
2007-07-06,4013.809
2007-07-09,3994.167
2007-07-10,3963.5544999999997
2007-07-11,3927.5935
2007-07-12,3895.5535000000004
2007-07-13,3862.5195
2007-07-16,3817.1629999999996
2007-07-17,3771.2305
2007-07-18,3732.6364999999996
2007-07-19,3695.9259999999995
2007-07-20,3679.2019999999998
2007-07-23,3685.8445
2007-07-24,3689.0604999999996
2007-07-25,3693.2864999999997
2007-07-26,3714.9315
2007-07-27,3749.1454999999996
2007-07-30,3784.5605000000005
2007-07-31,3819.504
2007-08-01,3846.4350000000004
2007-08-02,3894.2665
2007-08-03,3935.1
2007-08-06,3974.7315000000003
2007-08-07,4017.929
2007-08-08,4055.035
2007-08-09,4093.579
2007-08-10,4128.227000000001
2007-08-13,4168.112500000001
2007-08-14,4209.404
2007-08-15,4248.827
2007-08-16,4288.761
2007-08-17,4318.868
2007-08-20,4348.157000000001
2007-08-21,4379.77
2007-08-22,4408.681500000001
2007-08-23,4435.8295
2007-08-24,4459.4885
2007-08-27,4478.061
2007-08-28,4494.371499999999
2007-08-29,4521.3865
2007-08-30,4546.7315
2007-08-31,4571.211
2007-09-03,4596.4355000000005
2007-09-04,4621.955
2007-09-05,4652.72
2007-09-06,4683.893
2007-09-07,4713.414
2007-09-10,4748.8724999999995
2007-09-11,4762.9775
2007-09-12,4780.876
2007-09-13,4802.561
2007-09-14,4829.8515
2007-09-17,4853.7029999999995
2007-09-18,4877.250999999999
2007-09-19,4894.4529999999995
2007-09-20,4911.715
2007-09-21,4926.0095
2007-09-24,4942.518999999999
2007-09-25,4956.682500000001
2007-09-26,4968.2365
2007-09-27,4974.687
2007-09-28,4983.9875
2007-10-08,4987.976
2007-10-09,4996.044
2007-10-10,5000.9625
2007-10-11,4997.961499999999
2007-10-12,4995.5695
2007-10-15,4988.1525
2007-10-16,4999.415
2007-10-17,5007.353499999999
2007-10-18,5004.4435
2007-10-19,4998.306500000001
2007-10-22,4980.341
2007-10-23,4959.965
2007-10-24,4938.342
2007-10-25,4896.963000000001
2007-10-26,4856.968500000001
2007-10-29,4818.6715
2007-10-30,4787.4349999999995
2007-10-31,4768.318000000001
2007-11-01,4741.237
2007-11-02,4703.536
2007-11-05,4667.199500000001
2007-11-06,4629.855500000001
2007-11-07,4593.693499999999
2007-11-08,4553.701
2007-11-09,4516.7935
2007-11-12,4477.1915
2007-11-13,4435.739
2007-11-14,4402.462
2007-11-15,4372.273999999999
2007-11-16,4342.438
2007-11-19,4323.6875
2007-11-20,4307.8355
2007-11-21,4293.4245
2007-11-22,4286.514999999999
2007-11-23,4284.7665
2007-11-26,4277.921
2007-11-27,4263.951999999999
2007-11-28,4240.344999999999
2007-11-29,4228.0535
2007-11-30,4217.7185
2007-12-03,4208.138000000001
2007-12-04,4198.0885
2007-12-05,4192.448
2007-12-06,4196.719
2007-12-07,4207.168000000001
2007-12-10,4226.4315
2007-12-11,4247.4529999999995
2007-12-12,4261.487
2007-12-13,4271.084000000001
2007-12-14,4285.1990000000005
2007-12-17,4294.837
2007-12-18,4299.6435
2007-12-19,4312.503500000001
2007-12-20,4337.9075
2007-12-21,4362.785
2007-12-24,4393.823
2007-12-25,4429.136
2007-12-26,4470.876
2007-12-27,4509.785
2007-12-28,4551.0185
2008-01-02,4598.702
2008-01-03,4650.538500000001
2008-01-04,4699.0375
2008-01-07,4751.8745
2008-01-08,4793.790999999999
2008-01-09,4837.4235
2008-01-10,4879.793
2008-01-11,4921.398999999999
2008-01-14,4973.522
2008-01-15,5022.9
2008-01-16,5068.2435000000005
2008-01-17,5108.401
2008-01-18,5145.992499999999
2008-01-21,5169.7845
2008-01-22,5168.2995
2008-01-23,5175.2705000000005
2008-01-24,5188.556500000001
2008-01-25,5197.749
2008-01-28,5186.6015
2008-01-29,5181.2535
2008-01-30,5167.628500000001
2008-01-31,5139.262000000001
2008-02-01,5099.957
2008-02-04,5073.586
2008-02-05,5055.5085
2008-02-13,5028.3635
2008-02-14,5004.765
2008-02-15,4980.226000000001
2008-02-18,4960.128
2008-02-19,4942.4415
2008-02-20,4926.268
2008-02-21,4920.4
2008-02-22,4905.9875
2008-02-25,4894.6085
2008-02-26,4904.9574999999995
2008-02-27,4908.2215
2008-02-28,4903.6455000000005
2008-02-29,4901.692
2008-03-03,4926.0535
2008-03-04,4943.651
2008-03-05,4961.791499999999
2008-03-06,4989.8115
2008-03-07,5022.761
2008-03-10,5029.159000000001
2008-03-11,5038.0055
2008-03-12,5041.378
2008-03-13,5030.294
2008-03-14,5019.1089999999995
2008-03-17,4982.0824999999995
2008-03-18,4924.7305
2008-03-19,4879.083
2008-03-20,4838.79
2008-03-21,4807.6230000000005
2008-03-24,4779.8695
2008-03-25,4754.796
2008-03-26,4723.5315
2008-03-27,4680.050499999999
2008-03-28,4639.242
2008-03-31,4580.0605
2008-04-01,4505.6445
2008-04-02,4419.9585
2008-04-03,4338.2055
2008-04-07,4273.528
2008-04-08,4221.550499999999
2008-04-09,4155.5195
2008-04-10,4101.6410000000005
2008-04-11,4060.325
2008-04-14,4007.5700000000006
2008-04-15,3978.603
2008-04-16,3960.971
2008-04-17,3927.7420000000006
2008-04-18,3877.2684999999997
2008-04-21,3822.701
2008-04-22,3770.2909999999997
2008-04-23,3722.4125
2008-04-24,3690.9635000000003
2008-04-25,3672.7905
2008-04-28,3647.196
2008-04-29,3632.9685
2008-04-30,3642.9139999999998
2008-05-05,3669.8959999999997
2008-05-06,3691.7074999999995
2008-05-07,3693.1005000000005
2008-05-08,3696.9205
2008-05-09,3711.4669999999996
2008-05-12,3724.7515
2008-05-13,3735.5774999999994
2008-05-14,3763.6409999999996
2008-05-15,3784.04
2008-05-16,3805.9515
2008-05-19,3833.8585
2008-05-20,3857.6420000000007
2008-05-21,3887.3549999999996
2008-05-22,3917.6135000000004
2008-05-23,3938.6074999999996
2008-05-26,3938.8914999999993
2008-05-27,3938.2520000000004
2008-05-28,3944.1369999999997
2008-05-29,3943.6205
2008-05-30,3936.243
2008-06-02,3923.6424999999995
2008-06-03,3910.9480000000003
2008-06-04,3903.6405
2008-06-05,3887.2549999999997
2008-06-06,3869.439
2008-06-10,3831.621
2008-06-11,3789.023
2008-06-12,3740.476
2008-06-13,3686.1690000000003
2008-06-16,3631.4644999999996
2008-06-17,3567.5265
2008-06-18,3524.4214999999995
2008-06-19,3464.1230000000005
2008-06-20,3408.7595
2008-06-23,3353.1755
2008-06-24,3307.0765
2008-06-25,3268.2445
2008-06-26,3226.0465
2008-06-27,3178.2210000000005
2008-06-30,3131.1255
2008-07-01,3079.971
2008-07-02,3031.9775
2008-07-03,2993.8495000000003
2008-07-04,2958.0294999999996
2008-07-07,2931.2760000000003
2008-07-08,2922.7525
2008-07-09,2922.714
2008-07-10,2920.4610000000002
2008-07-11,2924.8419999999996
2008-07-14,2935.8684999999996
2008-07-15,2951.6205
2008-07-16,2951.455
2008-07-17,2962.2335
2008-07-18,2974.8095000000003
2008-07-21,2995.8864999999996
2008-07-22,3013.049
2008-07-23,3020.8385000000003
2008-07-24,3030.7105
2008-07-25,3049.6835
2008-07-28,3069.79
2008-07-29,3089.037
2008-07-30,3105.1140000000005
2008-07-31,3108.899
2008-08-01,3115.0350000000003
2008-08-04,3109.801
2008-08-05,3097.5715
2008-08-06,3081.4735
2008-08-07,3070.0364999999997
2008-08-08,3048.998
2008-08-11,3014.51
2008-08-12,2982.8645
2008-08-13,2959.0530000000003
2008-08-14,2937.3195
2008-08-15,2910.2155
2008-08-18,2867.7050000000004
2008-08-19,2826.555
2008-08-20,2796.4575
2008-08-21,2757.9754999999996
2008-08-22,2718.493
2008-08-25,2676.4035
2008-08-26,2631.153
2008-08-27,2586.408
2008-08-28,2547.388
2008-08-29,2509.5555
2008-09-01,2471.9494999999997
2008-09-02,2439.7515
2008-09-03,2406.406
2008-09-04,2372.9530000000004
2008-09-05,2344.7920000000004
2008-09-08,2321.357
2008-09-09,2300.564
2008-09-10,2280.5895
2008-09-11,2258.117
2008-09-12,2236.364
2008-09-16,2221.5719999999997
2008-09-17,2203.023
2008-09-18,2171.952
2008-09-19,2154.7385000000004
2008-09-22,2144.752
2008-09-23,2128.159
2008-09-24,2120.3370000000004
2008-09-25,2115.347
2008-09-26,2110.306
2008-10-06,2097.65
2008-10-07,2088.057
2008-10-08,2075.149
2008-10-09,2061.776
2008-10-10,2040.9114999999997
2008-10-13,2027.122
2008-10-14,2015.9435
2008-10-15,2003.405
2008-10-16,1984.9929999999997
2008-10-17,1969.6004999999998
2008-10-20,1956.9955000000002
2008-10-21,1946.4555
2008-10-22,1936.0955000000001
2008-10-23,1929.459
2008-10-24,1912.1765
2008-10-27,1883.275
2008-10-28,1863.268
2008-10-29,1837.687
2008-10-30,1810.295
2008-10-31,1781.596
2008-11-03,1755.884
2008-11-04,1729.2495000000004
2008-11-05,1707.6375
2008-11-06,1685.9765
2008-11-07,1672.1675
2008-11-10,1662.334
2008-11-11,1654.6605
2008-11-12,1649.5325
2008-11-13,1653.529
2008-11-14,1660.5835
2008-11-17,1669.209
2008-11-18,1670.8905
2008-11-19,1680.6650000000002
2008-11-20,1689.7694999999999
2008-11-21,1698.7625
2008-11-24,1710.6414999999997
2008-11-25,1719.9205000000002
2008-11-26,1732.8125
2008-11-27,1746.3769999999997
2008-11-28,1760.3485
2008-12-01,1779.3324999999998
2008-12-02,1801.5234999999998
2008-12-03,1825.3515
2008-12-04,1850.4075
2008-12-05,1877.2795
2008-12-08,1902.9920000000002
2008-12-09,1926.5785
2008-12-10,1951.154
2008-12-11,1968.288
2008-12-12,1976.5130000000001
2008-12-15,1982.211
2008-12-16,1996.9085000000002
2008-12-17,2006.5075000000002
2008-12-18,2017.8415
2008-12-19,2031.539
2008-12-22,2049.0960000000005
2008-12-23,2060.4404999999997
2008-12-24,2069.207
2008-12-25,2076.3055
2008-12-26,2083.421
2008-12-29,2086.6850000000004
2008-12-30,2087.3925000000004
2008-12-31,2082.3675000000003
2009-01-05,2081.4935
2009-01-06,2081.1549999999997
2009-01-07,2076.8745
2009-01-08,2072.7605
2009-01-09,2068.362
2009-01-12,2068.895
2009-01-13,2071.379
2009-01-14,2075.7305
2009-01-15,2079.2715
2009-01-16,2082.2375
2009-01-19,2083.1099999999997
2009-01-20,2084.1025
2009-01-21,2085.31
2009-01-22,2095.402
2009-01-23,2106.8010000000004
2009-02-02,2121.965
2009-02-03,2141.2595
2009-02-04,2163.216
2009-02-05,2183.8805
2009-02-06,2211.596
2009-02-09,2239.5454999999997
2009-02-10,2267.6115
2009-02-11,2295.268
2009-02-12,2328.049
2009-02-13,2362.911
2009-02-16,2398.741
2009-02-17,2431.5865000000003
2009-02-18,2455.2290000000003
2009-02-19,2480.5505
2009-02-20,2509.6169999999997
2009-02-23,2543.566
2009-02-24,2570.536
2009-02-25,2598.2095
2009-02-26,2613.955
2009-02-27,2622.8985
2009-03-02,2631.5005
2009-03-03,2638.0094999999997
2009-03-04,2649.3855
2009-03-05,2663.7264999999998
2009-03-06,2671.7129999999997
2009-03-09,2669.552
2009-03-10,2666.9625
2009-03-11,2663.4285
2009-03-12,2657.8940000000002
2009-03-13,2646.125
2009-03-16,2633.5559999999996
2009-03-17,2631.6065
2009-03-18,2636.6885
2009-03-19,2642.172
2009-03-20,2642.5294999999996
2009-03-23,2641.134
2009-03-24,2646.6884999999997
2009-03-25,2647.4165000000003
2009-03-26,2661.523
2009-03-27,2684.5695
2009-03-30,2704.7895
2009-03-31,2725.5045
2009-04-01,2741.076
2009-04-02,2755.784
2009-04-03,2769.8230000000003
2009-04-07,2791.4485
2009-04-08,2804.736
2009-04-09,2821.1185
2009-04-10,2841.7259999999997
2009-04-13,2865.763
2009-04-14,2890.5815000000002
2009-04-15,2912.793
2009-04-16,2934.0285
2009-04-17,2950.1415
2009-04-20,2971.23
2009-04-21,2989.29
2009-04-22,2998.1555
2009-04-23,3011.8579999999997
2009-04-24,3021.0255
2009-04-27,3022.9370000000004
2009-04-28,3026.774
2009-04-29,3033.0695
2009-04-30,3039.2385000000004
2009-05-04,3050.464
2009-05-05,3064.7825
2009-05-06,3079.5855
2009-05-07,3098.3585000000003
2009-05-08,3115.487
2009-05-11,3121.7465
2009-05-12,3129.835
2009-05-13,3136.571
2009-05-14,3141.7079999999996
2009-05-15,3147.282
2009-05-18,3156.0935
2009-05-19,3162.076
2009-05-20,3167.1454999999996
2009-05-21,3177.3875
2009-05-22,3187.1285
2009-05-25,3198.8655
2009-05-26,3216.8025
2009-05-27,3232.6425
2009-06-01,3247.2575
2009-06-02,3260.6425
2009-06-03,3270.1395
2009-06-04,3277.9019999999996
2009-06-05,3282.4620000000004
2009-06-08,3287.8424999999997
2009-06-09,3293.3085
2009-06-10,3306.7405
2009-06-11,3315.2835
2009-06-12,3319.0555
2009-06-15,3324.5630000000006
2009-06-16,3328.4934999999996
2009-06-17,3333.9090000000006
2009-06-18,3339.1964999999996
2009-06-19,3345.576
2009-06-22,3353.4584999999997
2009-06-23,3360.3375
2009-06-24,3368.3345
2009-06-25,3375.9655
2009-06-26,3384.5510000000004
2009-06-29,3391.7735000000002
2009-06-30,3396.6904999999997
2009-07-01,3402.8684999999996
2009-07-02,3411.1005000000005
2009-07-03,3422.5544999999997
2009-07-06,3434.6745
2009-07-07,3445.7885
2009-07-08,3457.2994999999996
2009-07-09,3473.239
2009-07-10,3493.7580000000003
2009-07-13,3513.6394999999998
2009-07-14,3536.8660000000004
2009-07-15,3559.0994999999994
2009-07-16,3578.996
2009-07-17,3599.936
2009-07-20,3625.6509999999994
2009-07-21,3647.2599999999998
2009-07-22,3670.416
2009-07-23,3695.6980000000003
2009-07-24,3718.6735
2009-07-27,3743.4660000000003
2009-07-28,3771.9985
2009-07-29,3785.043
2009-07-30,3798.1735
2009-07-31,3815.3595
2009-08-03,3836.7410000000004
2009-08-04,3860.749
2009-08-05,3882.5445
2009-08-06,3898.226
2009-08-07,3906.8839999999996
2009-08-10,3915.8195
2009-08-11,3922.7899999999995
2009-08-12,3918.865500000001
2009-08-13,3916.3120000000004
2009-08-14,3904.154
2009-08-17,3876.0875
2009-08-18,3856.1119999999996
2009-08-19,3823.7605000000003
2009-08-20,3795.8224999999998
2009-08-21,3773.826
2009-08-24,3752.2839999999997
2009-08-25,3725.4345000000003
2009-08-26,3716.9584999999997
2009-08-27,3708.278
2009-08-28,3688.4195
2009-08-31,3651.3059999999996
2009-09-01,3610.1020000000003
2009-09-02,3569.8885
2009-09-03,3540.4894999999997
2009-09-04,3520.286
2009-09-07,3499.996
2009-09-08,3481.972
2009-09-09,3474.1354999999994
2009-09-10,3464.3125
2009-09-11,3465.9184999999998
2009-09-14,3484.8425
2009-09-15,3502.3640000000005
2009-09-16,3529.0405
2009-09-17,3553.7565000000004
2009-09-18,3567.3409999999994
2009-09-21,3580.4675
2009-09-22,3591.5814999999993
2009-09-23,3591.611
2009-09-24,3588.5690000000004
2009-09-25,3588.839
2009-09-28,3596.672
2009-09-29,3603.0119999999997
2009-09-30,3609.7895000000003
2009-10-09,3617.2394999999997
2009-10-12,3622.6794999999997
2009-10-13,3629.2709999999997
2009-10-14,3634.2630000000004
2009-10-15,3638.8125
2009-10-16,3645.5735
2009-10-19,3653.8915
2009-10-20,3660.3540000000003
2009-10-21,3663.5909999999994
2009-10-22,3667.3265
2009-10-23,3669.315
2009-10-26,3677.911
2009-10-27,3678.0935
2009-10-28,3685.0045
2009-10-29,3694.0945
2009-10-30,3707.0449999999996
2009-11-02,3727.9934999999996
2009-11-03,3758.921
2009-11-04,3794.4915
2009-11-05,3830.7494999999994
2009-11-06,3859.1845000000003
2009-11-09,3888.101
2009-11-10,3914.2855000000004
2009-11-11,3939.6305
2009-11-12,3965.0730000000003
2009-11-13,3992.5784999999996
2009-11-16,4020.418
2009-11-17,4046.504
2009-11-18,4074.8455000000004
2009-11-19,4105.864
2009-11-20,4135.8565
2009-11-23,4169.841
2009-11-24,4196.825
2009-11-25,4230.108
2009-11-26,4257.653
2009-11-27,4277.036
2009-11-30,4299.5135
2009-12-01,4323.1175
2009-12-02,4348.5125
2009-12-03,4373.3205
2009-12-04,4391.3675
2009-12-07,4411.620000000001
2009-12-08,4431.0695
2009-12-09,4445.9995
2009-12-10,4462.164999999999
2009-12-11,4475.5525
2009-12-14,4482.9835
2009-12-15,4489.7805
2009-12-16,4494.7435
2009-12-17,4489.183
2009-12-18,4473.9425
2009-12-21,4457.195
2009-12-22,4446.653
2009-12-23,4431.557500000001
2009-12-24,4432.402
2009-12-25,4440.4445
2009-12-28,4442.538500000001
2009-12-29,4439.454
2009-12-30,4432.18835
2009-12-31,4425.3541
2010-01-04,4425.57645
2010-01-05,4424.388199999999
2010-01-06,4423.31415
2010-01-07,4421.3644
2010-01-08,4420.259
2010-01-11,4420.66845
2010-01-12,4426.97055
2010-01-13,4430.34725
2010-01-14,4440.75025
2010-01-15,4459.88615
2010-01-18,4491.16525
2010-01-19,4519.84655
2010-01-20,4545.55925
2010-01-21,4568.4112
2010-01-22,4578.0402
2010-01-25,4583.2887
2010-01-26,4575.64735
2010-01-27,4565.823
2010-01-28,4560.338699999999
2010-01-29,4554.8084
2010-02-01,4545.850350000001
2010-02-02,4533.0650000000005
2010-02-03,4523.705
2010-02-04,4521.1693
2010-02-05,4511.01135
2010-02-08,4499.4086
2010-02-09,4483.0215499999995
2010-02-10,4471.7828500000005
2010-02-11,4453.9037
2010-02-12,4437.3322499999995
2010-02-22,4416.8565
2010-02-23,4398.31345
2010-02-24,4393.5738
2010-02-25,4391.7116
2010-02-26,4396.55115
2010-03-01,4406.80645
2010-03-02,4426.601949999999
2010-03-03,4451.168
2010-03-04,4463.6751
